StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5_Browser,Q5_Version,Q5_Operating System,Q5_Resolution,user_id
2024-09-12 18:40:30,2024-09-12 18:40:35,0,133.6.54.201,100,5,1,2024-09-12 18:40:36,R_49b8uc3gzUxxbeV,,,,,35.1926,136.906,anonymous,JA,今日は授業が多くて、頭がパンパン。昼休みに友達とカフェで少し休憩したけど、午後の講義で眠気が勝ってしまい、あまり内容を覚えていない。夜は少し気晴らしに映画を見た。ジャンルはSFで、未来社会を描いたもの。やっぱり、未来やテクノロジーに関するテーマにはどうしても引き寄せられてしまう。自分もそんな未来をつくる側に立ちたいと思いながら、今日の映画に見入ってしまった。,,,,,11111
2024-09-12 18:40:38,2024-09-12 18:40:43,0,133.6.54.201,100,5,1,2024-09-12 18:40:44,R_4qVCn1m9oDzUyFb,,,,,35.1926,136.906,anonymous,JA,今日はゼミでプレゼンをした。テーマは「デジタル経済の未来」。準備はしていたけど、いざ発表となるとやっぱり緊張してしまい、少し噛んでしまったのが悔しい。でも、教授が興味深いフィードバックをくれて、議論も活発だったのでやりがいはあった。プレゼンの後、友達と食事に行って、今日の反省会という名の雑談。こうやって意見を交換する時間も、実は一番成長できる時間かもしれないと思う。,,,,,11111
2024-09-12 18:40:48,2024-09-12 18:40:59,0,133.6.54.201,100,11,1,2024-09-12 18:41:00,R_4Fbn3zEhuuFMkc9,,,,,35.1926,136.906,anonymous,JA,今日はちょっと変わったことが起きた。帰り道、街角で路上ライブをやってる人たちを見つけて、思わず足を止めてしまった。音楽は普段あまり聴かないけど、なんとなくその場の雰囲気が心地よくて、最後まで聞いてしまった。やっぱり自分は、何か新しいものに出会う瞬間が好きだなと思う。帰宅後は音楽を流しながら、最近やってなかったスケッチを少しだけ描いた。忙しい日々だけど、こういう瞬間があると心が休まる。,,,,,11111
2024-09-12 18:41:02,2024-09-12 18:41:09,0,133.6.54.201,100,7,1,2024-09-12 18:41:10,R_4ouSGyz9hTpQYQV,,,,,35.1926,136.906,anonymous,JA,今日は一日中雨が降っていて、気分もどんより。大学に行く途中でお気に入りの傘が壊れてしまって、少しショックを受けた。授業もあまり頭に入らなかったし、なんとなくやる気が出ない日。でも、帰りにバイト先で同僚と話してたら少し元気が出てきた。特に何を話すわけでもないけど、誰かと何気ない会話をするだけで気分が変わることってあるんだなと感じた。家に帰ったら、今日は早めに寝ようと思う。,,,,,11111
2024-09-12 18:42:19,2024-09-12 18:42:22,0,133.6.54.201,100,2,1,2024-09-12 18:42:23,R_429twvLK0CN6KQx,,,,,35.1926,136.906,anonymous,JA,今日は久しぶりに上司に叱られた。報告書の細かい部分でミスをしてしまって、また手戻りだ。最近、細かいことがうまくいかないことが多い。自分で気づいた時には遅くて、指摘されて初めて「ああ、そこか」と思うばかり。犬のタロウだけが、家に帰るといつも無条件で迎えてくれる。彼の無邪気さに救われている自分がいる。,,,,,22222
2024-09-12 18:42:30,2024-09-12 18:42:32,0,133.6.54.201,100,2,1,2024-09-12 18:42:33,R_42KRFH0T6d77NPe,,,,,35.1926,136.906,anonymous,JA,今日も定時で終わらず、少し遅くまで仕事をしていた。周りの先輩たちは、黙々と仕事をこなしているのがすごい。自分もこんなふうに、効率よく仕事を片付けられるようになりたいけど、まだ全然追いつけない。家に帰ると、タロウが玄関で寝ていた。起きないようにそっとドアを閉めて、静かに部屋に入る。明日はもう少しうまくやれるといいな。,,,,,22222
2024-09-12 18:42:35,2024-09-12 18:42:41,0,133.6.54.201,100,6,1,2024-09-12 18:42:42,R_4FyoCtZiwitZLo4,,,,,35.1926,136.906,anonymous,JA,今日はチームでのミーティングがあった。話し合いの中で、自分の意見を言うタイミングが全然つかめなかった。他の人がスムーズに意見を出していく中、自分はただ聞いているだけになってしまう。終わった後に、どうしてもモヤモヤが残る。でも、会社の近くのカフェで一息ついて、少し気分転換ができた。土日は少し休んでリフレッシュしよう。,,,,,22222
2024-09-12 18:42:44,2024-09-12 18:42:51,0,133.6.54.201,100,7,1,2024-09-12 18:42:52,R_4S7XvApL2r3XUIh,,,,,35.1926,136.906,anonymous,JA,今日は完全にオフの日。家でタロウと過ごしながら、久しぶりに映画を見た。なんとなく選んだ映画だったけど、意外と感動してしまった。最近、仕事ばかりで頭がいっぱいだったから、こうやって別の世界に没頭できる時間がありがたい。タロウもいつもより甘えてきて、なんだか癒された一日だった。明日は少し外に出ようか考え中。,,,,,22222
2024-09-12 18:42:55,2024-09-12 18:43:02,0,133.6.54.201,100,6,1,2024-09-12 18:43:02,R_4s1Gcu0fuXSh8NB,,,,,35.1926,136.906,anonymous,JA,気分転換に公園まで散歩に行った。タロウも一緒で、青空の下を歩くのは気持ちがよかった。公園のベンチに座って、ぼーっとする時間は本当に贅沢だなと思う。会社では時間に追われているけど、こういうのんびりした時間も必要なんだなと感じた。明日からまた仕事だけど、今日はしっかり休めたから、少し気が楽になったかもしれない。,,,,,22222
2024-09-12 18:43:04,2024-09-12 18:43:11,0,133.6.54.201,100,7,1,2024-09-12 18:43:12,R_4rNVgdq25pV2mDg,,,,,35.1926,136.906,anonymous,JA,週の始まり、月曜の朝はどうしても気が重い。今日はいつもより仕事がスムーズに進んだけど、それでもまだまだ完璧とは程遠い。先輩に少し教えてもらって、やっと理解できた部分もあった。帰り道、ちょっとした達成感を感じながら歩いたけど、まだ自分の力不足を痛感する毎日だ。タロウと一緒に寝る前の時間が、一番ホッとできる。,,,,,22222
2024-09-12 18:43:14,2024-09-12 18:43:20,0,133.6.54.201,100,6,1,2024-09-12 18:43:20,R_4TM0DX9VNLSTW9d,,,,,35.1926,136.906,anonymous,JA,今日は上司から少し褒められた。些細なことだけど、自分がミスせずにやり遂げたことが評価されたみたいだ。自信がない日々の中で、こういう小さな褒め言葉が大きな支えになる。でも、まだまだ先は長い。もっと頑張らないとと思うけど、焦る気持ちを抑えながら、一歩ずつやっていくしかないな。今日はタロウにもおやつをあげた。自分も少し頑張った日のご褒美だ。,,,,,22222
2024-09-12 18:48:25,2024-09-12 18:48:49,0,133.6.54.201,100,23,1,2024-09-12 18:48:49,R_4g2iX8npTe5d5Ho,,,,,35.1926,136.906,anonymous,JA,"kyouha

totemo
tanosikattayou
あもさいこうやー！
あああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ",,,,,456456
2024-09-17 02:31:01,2024-09-17 02:34:05,0,123.226.24.140,100,184,1,2024-09-17 02:34:05,R_4KykpulRkta7pJO,,,,,34.6986,135.5079,anonymous,JA,今日は結構つかれました！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,,,,,おはようname
2024-09-17 02:41:06,2024-09-17 02:41:23,0,123.226.24.140,100,16,1,2024-09-17 02:41:23,R_4uGVwfBS284cLyV,,,,,34.6986,135.5079,anonymous,JA,aggg???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,,,,,aito勇気だけ01
2024-09-17 14:38:12,2024-09-17 14:38:17,0,49.98.212.93,75,4,0,2024-09-24 14:38:22,R_4CCqsLhOr1oOnnk,,,,,,,anonymous,JA,,,,,,sss
2024-09-17 14:35:25,2024-09-17 14:45:02,0,133.6.54.201,75,577,0,2024-09-24 14:45:03,R_41dnRJXvy2fMrrG,,,,,,,anonymous,JA,,,,,,１２３
2024-09-17 16:02:01,2024-09-17 16:28:27,0,133.6.54.201,75,1585,0,2024-09-24 16:28:28,R_4kh16SlpeIRj2Ge,,,,,,,anonymous,JA,,,,,,q2333
2024-09-26 10:04:08,2024-09-26 10:07:28,0,133.6.240.172,100,199,1,2024-09-26 10:07:28,R_496LqlzSgtZxItb,,,,,35.1926,136.906,anonymous,JA,今日は一日寝てしまった。怠惰な日をいつも過ごしている。そういえば編み物が途中になっていたのを思い出して，少し取り組んでみた。カギ網という編み方で非常に単純ではあるがクセになる。7年ほど前にはマフラーを編んだな。次は何を編もうか。,,,,,0000000
2024-09-26 19:53:37,2024-09-26 19:54:05,0,123.226.24.140,100,27,1,2024-09-26 19:54:06,R_4GV3g2IyUh3bVMF,,,,,34.6986,135.5079,anonymous,JA,saaaaaaaaaaaaaaaagrrrtttkljhdfgkjhjkhjkbvajoisdfhguiyepurthgpuahdfpijghapudhgu589uauerhららｆｇｋｊ４りう３５９らいおｈｆｊかあいちちちちｔろおろろｒこｒｆｋろｆｋろｆｋろｆｋろｆろｆｋｒｆｋろｆｋろｇｋろｇろｊｇろｇｊろｇｊ,,,,,あいのちから
2024-09-27 16:50:48,2024-09-27 16:51:40,0,133.6.54.171,100,51,1,2024-09-27 16:51:41,R_4OT8e5ZdnoL0Nto,,,,,35.1926,136.906,anonymous,JA,今日は訴えてるんだよね？の同じく午後対応可能です！❢を開い。。。。。の同じく午後対応可能です！❣の程の程よろしくお願いいたします内向きをクラウド外出しませんが?!?月曜日火曜日＠ああｊふｃじぇへうｆｊｄｊでぇｊｄｈｄｊｄｊｆｊふぃふぃぎちｒｋｆ,,,,,てすとsmart
2024-09-28 12:08:48,2024-09-28 12:13:53,0,111.90.30.219,100,304,1,2024-09-28 12:13:54,R_4RmjFMsNV0hQej8,,,,,35.6871,139.5372,anonymous,JA,9月末までの原稿の締め切りに追われ、昨日からずっとパソコンに向かっての作業が続いている。流石に疲れたので、昼食用の買い物がてら散歩に出てみた。歩くという事は思索にふけるのにちょうど良い。そんなことを考えながら、行きつけのパン屋で、いつも通りのお気に入りのパンを買い、プラプラと家に戻って来た。さてと、１２時。昼ご飯を食べたらまた、作業に戻るとしようかな･･･。,,,,,1452004
2024-09-28 12:08:41,2024-09-28 12:14:02,0,73.202.69.252,100,320,1,2024-09-28 12:14:03,R_7Z5tmDZROQQqba9,,,,,37.7183,-122.4103,anonymous,JA,今日は、朝から喉が痛くなってしまって急いでうがいをしてビタミンサプリをたくさん飲んだ。でも結局喉の痛みは悪化するばかりだ。今日は午後から友人と一緒にランチをする約束をしていたのに、この調子だととても外出する状態ではないのでやむなくキャンセルになりそうだ。本当に最近は自分の体力が落ちてきていてがっかりしてしまうことが多い。なんとか体力をつけていかなければと強く反省した。,,,,,94338
2024-09-28 12:07:54,2024-09-28 12:16:53,0,113.32.130.192,100,538,1,2024-09-28 12:16:53,R_4IQMexRHO62bluf,,,,,35.9418,139.6173,anonymous,JA,今日も子供たちは部活があるので、朝からお弁当を作った。7時に娘を駅に送って、1人目の送り出しが終わる。2人目の朝ご飯を準備し、身支度をさせ、その間に洗い物や洗濯を済ませる。7:50にマンション一階までゴミ出しを兼ねて2人目の送り出しが終わる。その後、やっと自分の朝食を摂ることができる。昼食まではつかの間の小休止ができて嬉しい。,,,,,5289773
2024-09-28 12:10:40,2024-09-28 12:20:23,0,133.204.177.96,100,583,1,2024-09-28 12:20:24,R_4NfAZiXHptabvQH,,,,,33.3174,130.4906,anonymous,JA,今日は行きつけの美容室に髪を切りに行った。もう20年近く切ってもらっている。話はいつものように盛り上がって楽しい時間を過ごすことができた。くせのある私の髪もうまく切ってくれて、いつものごとく大満足だった。お互い同学年の子供もいて話はつきないし、もっと色々話がしたかった。そしてまた会えるのを楽しみに店を後にした。帰宅後改めて鏡でみると良い感じに仕上がっていて嬉しい気持ちになった。,,,,,1778742
2024-09-28 12:14:17,2024-09-28 12:20:33,0,126.40.128.232,100,375,1,2024-09-28 12:20:33,R_4ja2c1IlfpEQAo5,,,,,37.4051,140.3896,anonymous,JA,今日は、朝から鼻炎が酷くて憂鬱だ。急に涼しくなったから、寒暖差アレルギーによるものかもしれない。病院から貰った薬を飲んだら、少し楽になったので良かった。これからどんどん寒くなるので、風邪を引かないように気をつけたいと思う。,,,,,4173223
2024-09-28 12:16:00,2024-09-28 12:24:54,0,153.219.157.151,100,534,1,2024-09-28 12:24:55,R_4RODmphC5Ne2rHj,,,,,35.6897,139.6895,anonymous,JA,"天気予報では雨でしたが、起きたら晴れて心地がいい気候だったので、近所を1時間ほど散歩してきました。思ったよりも暑くて汗ばむくらいでしたが、午前中からいい運動ができたと思います。
散歩中、ちょうど収穫時期を迎えた畑で作業をしているかたを眺めていたら、だいぶ涼しくなりましたねと声をかけていただいて、少しおしゃべりをしてから帰ってきました。採れたものは無人販売所に置くこともあるそうで、機会があれば見に行きたいと思います。",,,,,769122
2024-09-28 12:23:06,2024-09-28 12:26:13,0,125.173.184.216,100,186,1,2024-09-28 12:26:13,R_4vFpoHPbRYMCqcN,,,,,26.2152,127.7,anonymous,JA,"今日はバイトも休みで、昼から知人と出かける予定があったのですが、
沖縄は台風や熱帯低気圧の影響かどしゃ降りの大雨となっているため
予定は中止となってしまいました。
なので家で動画をみたりSNSを眺めたり、と大して面白みのない1日となってしまいました。
天気予報を見ても明日まで雨が続きそうなので、夜に予定を入れることも出来ずつまらない1日となりました。",,,,,4551146
2024-09-28 12:24:50,2024-09-28 12:28:04,0,49.105.96.200,100,194,1,2024-09-28 12:28:05,R_4MWtZDd4jOJrwvn,,,,,35.6837,139.6805,anonymous,JA,私は毎日仕事へ行くのに車で通勤しているのだが、今日の朝は道がとても混んでいた。仕事に間に合わなそうだったので、途中から高速に乗ることにした。下道と違い、高速道路は空いていて快適だった。高速に乗ったおかげで、無事仕事に間に合ったので良かった。,,,,,4680788
2024-09-28 12:20:51,2024-09-28 12:29:30,0,58.188.139.177,100,519,1,2024-09-28 12:29:30,R_4js7eAmOLjA0uYo,,,,,34.6986,135.5079,anonymous,JA,今朝は午前8時に起床。起きてからまず始めにシーツを洗濯し、敷布団を干すことにした。「秋は、寝具にダニの死骸やフンが溜まりやすい」とニュースで知った。だからアレルギー体質の私にとって秋は気をつけなければならない季節だ。,,,,,acu9751cw
2024-09-28 12:22:03,2024-09-28 12:29:43,0,153.163.183.239,100,460,1,2024-09-28 12:29:44,R_4EKcGyBev4ohpxl,,,,,35.6143,140.1062,anonymous,JA,駆け足で秋が来た。住居は台風の被害とはいまだ無縁。この間で16号だったらしい。気象庁で調べたら例年25くらいは発生しており、去年今年と少ない方だった。昔の夏は冷房いらずの夜、ちょうど最近と同じ状況が何日もあった。では年々台風も減っているのかといえばそうでもないし、質というか記録的な暴風が当たり前になっているのかもしれない。テレビで能戸の住人が、地震の後にまさか水害がなんて話していたのを聞くと、気の毒に違いはないにしろ、台風は結構前から進路がわかっているし、どちらかといえば地震の方がまさかじゃなかっただろうかと思った。個人的には暑い盛りに雨風多い方が過ごしやすく助かる。,,,,,2141268
2024-09-28 12:17:38,2024-09-28 12:30:06,0,36.255.206.108,100,748,1,2024-09-28 12:30:06,R_4dEQqNRtLf6NYxK,,,,,35.6164,139.7425,anonymous,JA,今日は息子と家の庭の方に行ったら、夏に植えたピーマンの苗に実が付いていたので1つ収穫しました。すでに8月末に4つピーマンを収穫済みだったで、今年の収穫は終わったと思っていたのでビックリしました。収穫したピーマンは大人の手のげんこつ並みの大きさで、それをせん切りにして焼いて、めんつゆをかけて食べたらとても美味しかったです。植えていた土は手入れをしておらず良い状態ではなかったのですが、植物の生命力に驚いた出来事でした。,,,,,5372982
2024-09-28 12:24:19,2024-09-28 12:30:36,0,69.172.174.59,100,377,1,2024-09-28 12:30:36,R_7PY48wqBDjI7h9f,,,,,49.2311,-122.956,anonymous,JA,今日は仕事が休みだったので、ゆっくり過ごそうと思っていたら、ひどい頭痛に襲われ、ずっと寝て過ごした。食事もあまりとれず、ヨーグルトとサラダを食べるだけだった。水分をとるたびに、吐ききそうになった。動画を見たりしながら寝て一日を過ごした。明日は仕事だが、出勤できるのか心配だ。,,,,,1127132
2024-09-28 12:24:21,2024-09-28 12:30:49,0,101.143.154.66,100,388,1,2024-09-28 12:30:49,R_4Dy2cOqgppAhRRf,,,,,34.773,134.8303,anonymous,JA,"本日は朝7時に起きてゆっくりコーヒーを飲みました。
その後買い物があったためホームセンターへ野菜かごを買いに行きスーパーへ食料品を買いに行きました。
家に帰りテレビをつけるとオリックスのT岡田さんと安達さんの特集をしており見ておりましたが、長年頑張ってこられた二人ですので感慨深く見ていました。
その後は昨日の残りの昼食を食べ、午後は畑の用事をしますが涼しいのでやりやすく感じています。",,,,,3602839
2024-09-28 12:23:57,2024-09-28 12:31:15,0,133.106.220.61,100,437,1,2024-09-28 12:31:15,R_4FwFv6X7BAQblGg,,,,,35.6897,139.6895,anonymous,JA,職場で人が足りないため、友人や知人のつながりを頼り、スカウティングをしました。1人、良さそうな方が見つかったので、今度の月曜日に面接となりました。友人の知人のそのまた知り合いの方だったので、正直よく知らないのですが、マッチする方だと助かります。,,,,,3935504
2024-09-28 12:27:01,2024-09-28 12:31:24,0,111.188.251.250,100,262,1,2024-09-28 12:31:25,R_4r6pyf4GolAanS0,,,,,35.6897,139.6895,anonymous,JA,起きた瞬間から、窓から見える空が雲ひとつなくて気持ちのいい1日の始まりだった。まず珈琲を淹れ、トイレとお風呂を掃除し、洗濯機をまわす。いつもと同じように羊羹をつまみながら仕事をした。これからシャワーを浴び、ストレッチをしてから練習に行く。夕飯はびっくりドンキーにするんだ。,,,,,4462118
2024-09-28 12:32:15,2024-09-28 12:33:45,0,106.155.4.127,100,90,1,2024-09-28 12:33:46,R_4RlpqAMepVxuhVr,,,,,35.6837,139.6805,anonymous,JA,"28日(土)は、仕事もなく休日でした。
午前中は、家で子どもたちと過ごしました。
午後は、子どもたちを英会話につれていき、そのまま祖母でと会い日帰り温泉へ行きました。
日帰り温泉で、温泉につかり、また夕飯も済ませて帰宅しました。",,,,,quartet456
2024-09-28 12:21:54,2024-09-28 12:33:53,0,60.122.39.180,100,718,1,2024-09-28 12:33:53,R_43UeevfUiEzPDMh,,,,,35.1927,136.9837,anonymous,JA,今日は未明から次男が３回起きて夜間対応をした。夜に何度も起きて抱っこ・授乳対応するのも慣れてきたけど、たまには朝まで続けて眠りたいと思う。長男は咳が1週間ほど続いていて、辛そうなので早く良くなって欲しい。,,,,,4999612
2024-09-28 12:24:42,2024-09-28 12:37:15,0,27.84.190.85,100,753,1,2024-09-28 12:37:16,R_4fZVjljalJ0SRdV,,,,,35.6984,139.4819,anonymous,JA,今朝は久しぶりに夢を覚えていた。今、手伝いをしている仕事に似た作業で自分が幸運に恵まれてそれなりの金額を手に入れる夢だった。幸いかどうかはわからないが今日はＪＲＡが開催しているので少し賭けてみようかと思う。いつもより少しだけワクワク感が強い気がする。我ながら自分は単純な男だと思う。,,,,,4002112
2024-09-28 12:31:52,2024-09-28 12:38:14,0,133.106.36.13,100,382,1,2024-09-28 12:38:14,R_41aurb7NDF8R0vn,,,,,35.6837,139.6805,anonymous,JA,今日は朝から曇っています。洗濯物を干していますのでなんとか雨が降らず、乾ききってくれるといいなと思っています。午前中はずっと在宅ワークをしていました。座って仕事をしていても結構お腹が空きます。お昼は多めに食べました。,,,,,shigenoi
2024-09-28 12:24:56,2024-09-28 12:38:37,0,182.171.116.35,100,820,1,2024-09-28 12:38:37,R_46fTgWr94wr5UDT,,,,,34.7863,135.4721,anonymous,JA,"図書館で借りていた中園ミホさんの占いの本を読みました。なるほど、と思う事が盛りだくさんてした。「運は育てて磨くもの」「運は平等に訪れるもので、それを上手く掴めるかどうかが運の良い人になる」などです。
また、「小さな変化は運の風通しを良くする」という話を早速実行しようと思い、休日をぐうたら家で過ごすのをやめました。
美術館、ショッピング、映画、ハイキング、神社巡り、色々思い付きましたが、午後からは、阪急電車に乗ってお気に入りの場所に行き、軽いハイキングで神社を訪れ、お気に入りのお店をのぞいたりして気の向くままに動こうと思います。
1人自由な時間を満喫できる事に感謝です。",,,,,khi1_b4aa
2024-09-28 12:26:49,2024-09-28 12:41:37,0,133.206.33.192,100,888,1,2024-09-28 12:41:38,R_4AGj7cPgn3gc6Ln,,,,,34.6986,135.5079,anonymous,JA,今日は短時間の在宅ワークを終えたあとは、いつもの週末の掃除を一通り行う。ベランダの掃除も行う。鉢植えに種を植えているが、まだ芽は出ていない様子。鉢植えの周りには土が散らばっていた。鳥のフンが近くにあり、早朝に鳥が来て掘り返しているのかもしれない……。,,,,,1472598
2024-09-28 12:37:41,2024-09-28 12:43:51,0,60.143.106.34,100,370,1,2024-09-28 12:43:51,R_4UWiRrYeGKk7Ixr,,,,,33.4868,130.5252,anonymous,JA,今日の明石の天気は曇り。なんとなく気分が優れない。午前中は10時くらいまで寝てしまった。急いで仕事を片付けないといけないと慌てている。10月4日までに仕上げないといけない仕事がたくさんある。分身の術が使えればいいのに、と現実逃避してしまった。今日はこれから、たまった仕事を片付けようと思う。明日のこの時間までに予定通り片付いているだろうか。結果は明日の日記で報告したい。,,,,,1454035
2024-09-28 12:42:26,2024-09-28 12:49:49,0,133.206.97.32,100,442,1,2024-09-28 12:49:49,R_4SwwxeS78cpNW5m,,,,,34.8567,135.5998,anonymous,JA,石破ショックである。こんなに暴落するとは。昨日から憂鬱な気分が続いている。月曜日の市場オープンが怖い。食欲もない。大谷が今日も打った。天気は曇り空、むし暑い。図書館に行く。部屋の掃除をしなければならない。,,,,,1103016
2024-09-28 12:50:32,2024-09-28 12:55:51,0,60.87.209.96,100,318,1,2024-09-28 12:55:51,R_4fBtRU3iTY1TDLp,,,,,35.7027,139.6749,anonymous,JA,天気予報の空模様があまり良くなかったので洗濯をするのをためらっていたが、明日も同じような微妙な予報だったので、洗濯機を回すことに決めた。一人暮らしをしていた頃から感じていたが、天気の悪い日に洗濯をするには、本当に憂鬱だなと感じる。,,,,,707767
2024-09-28 12:47:53,2024-09-28 12:56:27,0,119.228.25.138,100,514,1,2024-09-28 12:56:28,R_4DjRuFgrg4JF9sa,,,,,34.6922,135.1816,anonymous,JA,昨日あたりから更年期障害の症状がひどくなっていて、体感的にとてもつらく日々の家事を熟すことすらしんどいです。母からもいろいろ聞いていて覚悟をしていたつもりだけど、想像以上に大変でこんなにつらいものとは思ってもみなかった。乗り超えた先輩方を尊敬します。毎回、会えば体調を気遣ってくれる義母にも感謝の気持ちでいっぱいです。夫や子供たちのためにも、早く私らしい私に戻りたいです。,,,,,5231896
