StartDate,Q1,user_id,StartDate_month_day,group
2024-09-29 12:50:09,今日は100円ショップに買い物に行きました。ジャスミン茶とウーロン茶をそれぞれ三つづつ買いました。最近100円ショップのお茶が美味しいことを発見して買うようになりました。スーパーで買うより割安なので値段的にもお得感があります。,shigenoi,09月29日,groupc
2024-09-29 12:38:03,今日の午前中は息子達のスイミングの進級テストがありました。下の子は先週運動会がありお休みした為、背泳ぎのテストで規定距離25M泳ぐのは本日初めてだったので合格できるか心配でしたが、見事に合格！逞しさを感じました。上の子は既に1級は合格しているので、4泳法の最速タイムを更新すれば合格と言う厳しい内容で、今年はまだ1回も合格しておらず本人のモチベーションが下がっていたのですが、最近は練習の時にタイムを更新していて特にクロールと平泳ぎは50M47秒の高タイムが出ていました。それも踏まえて今日は合格できるかも知れないと期待していたのですが、54秒で不合格。惨敗です。実は数日前、体育のサッカーの試合中に左足の筋を傷めてしまい、体調が万全ではなかったのです。それなのに体を休めずに放課後は遊びに行って何も考えずに好き勝手過ごしていたので当然の結果だと思います。小6で卒業まで残り半年なのでそれまでに合格して欲しいと願っているのですが、無気力・無関心・無反応。反抗期と向き合うのはとても難しいと痛感しています。体調管理も自己責任。次は合格できる様に喝を入れました。,5372982,09月29日,groupa
2024-09-29 12:54:33,先週は取引先との折衝があり日曜出勤だったため、二週間ぶりの日曜の休日を楽しむことができました。家族と計画していた郊外の公園にドライブに行き愛犬との散歩も楽しみながら秋のさわやかさを実感できました。妻や子供もリラックスでき満足しています。家族の幸せが何よりの喜びだと改めて感じました。,4733003,09月29日,groupb
2024-09-29 12:53:28,今日は息子とのんびり家で過ごした。昨日の夜から少し咳が出ていて、また喘息かなと心配になったが今朝は元気だったので安心した。体の弱い息子だけど、毎日元気に笑っていてくれることが何より嬉しい。またずっとYouTubeばっかりみているけど、明日からまた苦手な幼稚園だからよしとしよう。,1778742,09月29日,groupc
2024-09-29 12:42:42,今日は昨日と違って夢を覚えていないのか見てないのかわからないが残念だ。というのも夢のおかげか昨日はＪＲＡで少し儲かった。出来ることなら今日もその勢いで同じ夢を見れたらと思ってしまった。卑しいなと思いつつ人間の欲求なので今日も投資するのは間違いないと思う。夢を買おう！,4002112,09月29日,groupa
2024-09-29 12:55:41,今日は12時過ぎまで寝てしまいました。夜更かししていたから仕方ないとは思うけれど、少し時間を無駄にしてしまった感じがします。生活リズムが崩れたような気がするのでそれも不安です。明日から無事生活リズムを取り戻せるように頑張りたいと思いました。,4651532,09月29日,groupc
2024-09-29 12:58:43,本日は日曜のため朝はゆっくり起床しまして8時起きでした。  朝夕は涼しくなり過ごしやすくなってきており秋にむかってきていますね。  朝はいつものコーヒーを飲みストレッチをし午前中は軽い筋トレを行いました、本日は上半身を重点的に腕立て伏せと懸垂を3セットずつ行いました。  昼食を取り午後は車庫の床のコンクリートの修理をしたいと思っています。通販でセメントを購入しましたが早く配達してくれ重い物でも運んでもらえるので助かりますしいつもご苦労様という気持ちです。  それでは午後も頑張りたいと思います。,3602839,09月29日,groupb
2024-09-29 13:06:28,今日は気圧の影響か、朝から体が重く、頭痛がしているので1日ゆっくり過ごそうと決めました。  薬を飲んだら少し楽になったので、ベッドでくつろぎながら積んでいた本を少しでも崩そうと、読書を進めることに。作者買いした本がだいぶ当たりだったの、明日には読み終わりそうです。,769122,09月29日,groupb
2024-09-29 13:08:48,今日も寝起きと共に頭痛に悩まされたが、昨日よりはましだったので仕事に行った。食欲もなかったが、薬を飲むためにサンドイッチを食べた。仕事中に何度か頭痛と気持ち悪さを感じたが、なんとか乗り切った。仕事の場のオーナーに頭痛の話をしたら、きっとコーヒーのせいだと言われた。昨日からカフェイン断ちしていたが、確かに一日3杯以上のコーヒーを飲んでいたので、明日以降もコーヒーは辞めようと思った。どうしてもカフェインがいる時は紅茶やお茶にしようと思う。,1127132,09月29日,groupc
2024-09-29 13:12:59,今日は９時起き。毎週恒例のラーメンの日。今日のラーメンは久々の天下一品。相変わらず、ドロドロのスープ！これが美味い！そして近くのカフェに行ったら、満席で断念。あそこのスコーンが食べたかったけど、予定を変更し、コーヒーのお店へ。いつも混んでるのに、逆に空いてた。とりあえずゆっくり出来て、とても穏やかに感じた。,ys15_cw,09月29日,groupa
2024-09-29 13:19:51,元陸上自衛隊・東部方面総監　渡部悦和氏が、石破新総裁の防災省を、「屋上屋を架す」と評していた。屋上屋を架すの意味が分からなかったのでGoogleで調べた。屋根の上にさらに屋根を架けることで、重複して無駄なことをするたとえ、中国の「顔氏家訓」が出典です、とAIによる概要が先頭に表示された。Bingに対抗してきたことを認識するとともに、これで満足しないで表示情報の出典を調べなくてならないと思った。,5196867,09月29日,groupb
2024-09-29 12:37:26,最近夢の途中で目が覚めることが多く、今日もまた不快な1日の始まりとなる。  今日は週に一度のバイトの日。雨予報でないので自転車で行ったが、帰りはすこし雨にふられてしまった。帰宅後は朝食を作り洗濯をし上履きを洗って準備して出掛けた。夫の運転はとてもうまいのだが運転初心者の私からするとハラハラし通しである。,1264394,09月29日,groupc
2024-09-29 13:06:42,昨夜から今朝にかけては久々にクーラーを使わずに寝たが、少し寝苦しかった。10月までは例年より暑いとニュースで言っていたので、しばらくは残暑が続きそう。まだ衣替えはしていなかったので服の整理をして、使わない服はフリマに出した。,1472598,09月29日,groupc
2024-09-29 13:24:38,今日も仕事が休みなので、ゆっくりとしました。１週間分のごはんをつくり、部屋の掃除をし、布団を干しました。朝晩は涼しくなってきたけど、昼間は、まだまだ扇風機が必要。明日から１週間仕事で忙しいから、今日は早めに寝よう。,4548801,09月29日,groupa
2024-09-29 13:16:30,昨夜の天気予報通り、朝からどんよりとした曇り空。せっかくの日曜日なのにとちょっとブルーな気持ちになったけれど、大谷翔平選手が盗塁記録を更新して、先発登板した山本由伸選手が復帰後初勝ち星をゲット！一気に晴れやかな気分になりました。,3266322,09月29日,groupb
2024-09-29 13:25:20,今日は午前中に家族のお弁当のおかず作りをしました。平日に持っていく分をまとめて作ることで毎朝慌てずに済むので10年以上続けて作っています。作り終えた後はクラシックのピアノ演奏を聴きました。クラシックは聴いていて心が落ち着き、リフレッシュできるので時間がある時はよく聴いています。短い間でしたが昨日までの疲れを取ることができたように感じて充実した時間を過ごすことができました。,4409144,09月29日,groupa
2024-09-29 13:27:45,今日は朝から体がだるく、起きるのが辛かったです。午前中はパソコンで好きな動画を見ながら横になっていたら、いつの間にか眠っていました。お昼ごろになると頭痛の症状が出てきたので、頭痛薬を飲んで安静にしました。元々頭痛持ちですが、今日の天気は曇っていて雨が降りそうな感じなので、気圧の影響で頭痛が起きているのかもしれません。,yoimachigusa,09月29日,groupa
2024-09-29 13:32:07,今日は朝方涼しいと感じたが、昼間とても暑かった。仕事が2件あるので明日明後日あまりできないかもしれないので早めに片づけることにした。買い物に行かず、冷蔵庫の残り物で料理したので、冷蔵庫が片付いてすっきりした。,にゃすも,09月29日,groupb
2024-09-29 12:53:02,今日は子供を連れて、自転車で隣町の公園へ行きました。少し大きめの公園で、いつもとは違う遊具もありとても楽しそうに遊んでいました。めいいっぱい遊んで疲れたのか、帰って横になるとお昼ご飯も食べずにすぐに寝てしまいました。,4562747,09月29日,groupa
2024-09-29 13:57:23,今日は日曜日だ。いつもよりゆっくりと起床し、ブランチを食べ、ラジオを聴いた。天気があまり良くないので、出掛けずに一日家で過ごすことにした。運動不足解消のためストレッチをしたり、風呂掃除をした。夏場はシャワーのみで済ませいたが、そろそろゆっくりと湯船に浸かりたい。　,1117797,09月29日,groupa
2024-09-29 13:56:48,29日(日)は、仕事もなく休日でした。  祖母と家族で、ショッピングモールへ行きました。  ショッピングモールで昼食を食べ、雑貨屋へ行き子どもたちが雑貨屋お菓子を買いました。  私は、お昼にミスドを食べて、みながショッピングで暇な時はスマホでドラクエ３をやってました。  祖母とは、そのままわかれて、夜は家で家族と夕飯を食べました。  ,quartet456,09月29日,groupb
2024-09-29 13:53:01,今日は日曜日で、毎週のルーティーンになっている夫と食品の買い出しに行ってきました。まとめ買いをするので、かなりの量になります。ずっと続いている食品の価格高騰で、家計が大変になっているので、栄養バランスも考えつつ、節約も気にしないといけなくて本当に頭が痛いです。もうこれが当たり前の感覚になっていくことがつらいです。,5231896,09月29日,groupc
2024-09-29 14:02:24,今日は雨が降りそうで降らない、涼しい曇天が一日続いたので、過ごしやすさを感じた。  朝食後２度寝を少ししてしまったが、このままだと昼まで寝てしまうと思い、  えいやっと体を起こして思い切って部屋の床掃除をした。  床の水拭きをすると、部屋全体がさっぱりし、すっかり目も覚めた。  プロ野球のラジオ実況をBGMにのんびりした午後を過ごすこともでき有意義だった。,2848289,09月29日,groupb
2024-09-29 14:02:20,前日夜遅くまで作業をしていたので起きるのが遅く、一日が短くやれる事が少ないと感じている。外出の予定は特になかったのでパソコンを使った作業をして、ネット上の情報整理などをしていた。人と会う機会はそれほどなかったが簡単な挨拶はした。,3564821,09月29日,groupa
2024-09-29 13:57:04,来月、息子の運動会があるのだが、体操着にゼッケンを付ける方法に厳しい決まりがあり、憤る･･･。ゼッケンがちゃんと付いていればいいじゃないの、と思うのだが「これも我が校の流儀なので」と、毎年毎年アナウンスされる。バカバカしい･･･じ・つ・に馬鹿馬鹿しいと思いながら、息子のゼッケンを縫い付けているワタシ。今日の空も、私の気持ちも曇天。,707767,09月29日,groupc
2024-09-29 13:58:52,薄曇りの一日。今日は日曜日なのに、自宅近くの小学校の体育館では午前中から大勢の子供たちの明るく元気な騒ぎ声が聞こえていた。運動をするのには適した季節になってきているので、今日は休日を利用してなにかの競技大会でも行われていたのだろう。近年は子供のはしゃぎ声も騒音と捉えられる風潮があるが、自分にとっては心地よい幸せな音として感じられる。,3536109,09月29日,groupa
2024-09-29 14:13:51,今日、主人が赤城100キロウルトラマラソンに出場した。仕事が忙しく、練習もほとんど出来ていない中で、入賞できたのは本当にすごかったと思う。子ども達は賞品は何だろうとわくわくしている。今回は現地応援に行けなかったので、次回の水戸黄門漫遊マラソンには子ども達と応援できたら良いなと思う。,makimaki0519,09月29日,groupb
2024-09-29 14:26:17,いつもより遅く起きた日曜日の朝、家族そろって愛犬のお散歩へ。平日は出勤で急ぐような人をたくさん見かけますが週末の街中は急ぐ人もなく静かで、鳥の鳴き声に耳をかたむけたり木々に目を向けたりと平日とは違った風景が楽しめます。そんな週末が私は大好きです。,878721,09月29日,groupa
2024-09-29 14:32:07,雨が降りそうで降らない微妙な天気のせいか、片頭痛が辛い。午前中に1時間仮眠したけど、すっきりしない。  右ひざと足首、左足の小指第一関節が痛む  10/10 整形外科通院のとき、お医者さんに相談すること  右ひざは少し腫れているので、とうとう水を抜く段階だろうか？  50過ぎてから、体の経年劣化すさまじい！,5780152,09月29日,groupc
2024-09-29 14:34:46,9月29日。今日の明石の天気は曇り。やはり仕事は予定通りには片付かなかった。昨日の分の仕事が、さっき終わったところ。作業のスピードを上げないと納期に間に合わないかもしれないと気持ちばかり焦る。昨日と今日は夫が休みだったので、少しだけ仕事を手伝ってもらうことができた。いつも協力してくれるので、本当にありがたい。息抜きに少しだけ漫画を読んだ。「多数欠」、面白かった。よくあるデスゲームものかと思ったら、第一部も第二部も最後に登場人物が全員生き返ってハッピーエンドだったのが良かった。読後感がいい。今日の仕事が終わったら、また続きを読もうと思う。,1454035,09月29日,groupa
2024-09-29 13:47:57,今朝は9時起床。昨晩、遅くまで仕事をしていたから起きるのが遅くなってしまった。昨日スーパーで買ったシャインマスカットを食べた。今まで食べた中で断トツの甘さだった。今年は去年に比べて安価でシャインマスカットを購入することができる。昨今、急激な物価高を憂いていたけれど、これはいい買い物をしたと思った。,acu9751cw,09月29日,groupa
2024-09-29 14:45:23,今日も特に外出予定が無かったのと9月終盤になって気温がようやくまともに下がってきたこともあり今日はゆっくりしつつ自室の片づけを行うことにした。スペースを開ける為に書籍類の分別と使わなくなったものを粗大ごみで出す事を検討。結果古い掃除機などをインターネット予約で10月の収集日に出す事に決めた。今後も過ごしやすいこの時期に出来るだけ動きが必要な用事は済ませておきたいと思った。,4923339,09月29日,groupb
2024-09-29 14:48:01,今日はジムに行った。ウエイトトレーニング30分と、ランニングマシン30分やった。最近体を鍛えるのが楽しい。腹筋が割れてきて、家族に褒められた。運動をすると気持ちが良く、ポジティブになれる。これからも健康維持のために、運動を続けていきたいと思う。,4173223,09月29日,groupc
2024-09-29 14:51:09,朝のスタートが遅すぎた。やりたいことが何もできていない。過去の私が今日の私に期待してカレンダーにやりたいこと詰めまくっていたけど何もできていない。来週は帰省の荷造りもあるから実質今日しかないというのに。  ギリギリ午前中に西松屋へ出かけようとなり充希ちゃんのオムツを替えていたら漏れていた…。イスを拭き、服とカーペットとクッションを洗ったりしていて出かけたのは十二時近く。それでも出かけたので頑張ったと思う。  西松屋での充希ちゃん、今まで全く気にしていなかったキャラクターもののお菓子のパッケージやおもちゃなどを触りまくる。欲しいと言わなかったからまだよかったものの、貼りついて離れず引き剥がすとギャン泣きで大変。  西松屋のあと西友で少し買い物。買おうと思っていい米当番の値段が同じ商品なのに売り場の位置で値段が違い、店員さんに聞いたら間違いだったとのこと。店員さんも把握していなかったようでお礼を言われた。徳を積んでしまった。,1220629,09月29日,groupc
2024-09-29 14:49:33,今日は親に頼まれて買い物に車を出しました。  距離的にはそれほどでもなかったのですが、道が渋滞していて疲れました。  渋滞の原因は事故か工事かと思ったら、なんとお祭りのお神輿。  最近は縁がありませんでしたが、まだこういうことをやっているのだなと、ちょっと渋滞を許せる気にもなったり。  みなさん大勢で法被を着て楽しそうでした。子供の頃にお菓子をもらったことを思い出しました。,3327831,09月29日,groupc
2024-09-29 15:02:45,今日も未明から何度も起きて次男の対応をした。今日は昨日より回数多くてしんどかった。対して長男は珍しく、通っているプールに前向きで張り切って向かった。楽しく通ってくれるなら嬉しい。午後は図書館と公園へ行き、バドミントンや縄跳びをした。家族みんなでスポーツができるようになるのは嬉しい。久々に体を動かせて嬉しかった。,4999612,09月29日,groupc
2024-09-29 14:54:32,更年期に入ってから6年目になる。便利なもので「更年期」と検索すれば様々な症状があがってくる。にもかかわらず、その対処方など全く救いにならず、不安が募るばかりだ。自分の人生を生きている気がせず、ただ消化試合を過ごして気になる。長くて暗いトンネルの中にいて過去の楽しかったことを振り返ってはため息をついている。,rdkny933,09月29日,groupa
2024-09-29 15:09:26,今日は仕事が休みだったので、家にいて朝から部屋の掃除をしたり洗濯をしたりしていた。あちこち掃除機をかけたり、布団を干したり、溜まっていた洗濯物をいっぱい干してとても疲れたけど、綺麗になってとてもスッキリした。その後昼御飯にラーメンを作って食べた。久々に家の掃除ができて、とても良かった。,4213579,09月29日,groupa
2024-09-29 15:13:25,今日も早い時間から出勤です。毎日疲れます。今日頑張れば、明日は遅い時間からの出勤。そして明後日は休みです。休みの日には何をしようかと色々考えています。やりたいことが多いので、すべてできるように考えていかなきゃ。できるだけ早く起きれるようにしたいです。その方が時間をたくさん使えるから。,naotok24,09月29日,groupa
2024-09-29 15:20:28,今日も朝から天気が良い。早起きができたので洗濯物を一気に片付けた。スッキリ。  あまり溜め込まずコンスタントに洗えばいいのだろうけれど、ちまちまやるよりもまとめたほうがお得なのでは、みたいな気持ちになってしまう。  実際こまめに洗うのとまとめて洗うの、どっちのほうが節約になるんだろう。今度調べてみよう。  ・・・今調べないから駄目なのはわかっているが、こればかりは性格だから仕方ないか。  明日も晴天だと嬉しいけどどうだろう。  そういえば借りてきた本を読まないと、そろそろ返却日になってしまう。読まねば。,4921532,09月29日,groupc
2024-09-29 15:25:47,今日も公園を散歩しました。最近は健康のために公園を散歩するようにしています。秋になり気候が涼しくなってきて、散歩がとても気持ち良いです。健康診断でコレステロールが高いと言われたので、次回の健康診断までには低くすることが目標です。  歩いたり軽く走ったりしていると、昔部活をしていた頃を思い出し、なかなか運動するのも良いことだなと感じています。,1641297,09月29日,groupc
2024-09-29 15:32:19,今日も息子の県大会の試合の予定だったが、昨日負けてしまったので今日はフリーになり、朝はゆっくり出来た。家族が昼食に袋麺が食べたいとの事だったので、お昼前に買い物に行った。一つの店で安く買い物したいと思うのだが、中々上手く行かなかった。,113407,09月29日,groupb
2024-09-29 15:33:12,昨日は非常に忙しくとても疲れてしまったのと仕事が立て込んでいたので結局寝るのが今日の明け方近くになってしまったので、今日はお昼過ぎまで寝てしまっていました。ぐっすり眠れたので多少はリフレッシュもし疲れもある程度は取れました。ただ月末なので今から明日一杯は仕事に注力しなければならず少し憂鬱さも感じています。もう少しゆっくりして夕食を取った後から仕事にとりかかろうと思っています。,2331402,09月29日,groupb
2024-09-29 15:40:32,今日は朝8:20に起きてから頭痛がひどく、少し家事をこなしたがその後は辛く、旦那さんに子供を託して午前中寝ていた。頭痛薬と胃薬を飲んだが辛さが続いたが、2.5時間ほど寝たらだいぶ回復した。昼過ぎから旦那さんと役割を交代し、やはり眠そうにしていた彼には寝室で寝てもらい、子守りをした。子供はブロックで楽しそうに遊び、バナナを良く食べた。満足したのかいつのまにか子どもはソファーで眠ってしまった。私はそのあいだに回復した体力を使い、衣類のドライクリーニングと部屋の片付けをした。,Yuko_office,09月29日,groupa
2024-09-29 15:52:40,今日も仕事がなかったので、家でのんびり過ごそうと思いましたが、午前中に気晴らしに車で少しドライブに行きました。30分ほどでしたが、車が少なく、外も比較的涼しかったので、快適でした。午後からは家族と雑談などをして充実した1日を過ごすことが出来ました。,5138531,09月29日,groupb
2024-09-29 15:50:49,今日も気分はすぐれない。基本的に家で横になっている。スーパーに食品の買い出しにいってくる。食欲は普通だ。YouTubeをだらだら見て１日が終わりそうだ。運動不足は自覚している。この先、何かいいことあるのだろうか。,1103016,09月29日,groupc
2024-09-29 15:58:09,家族が「ハッピーターン味のポップコーンが食べたい」というので、ネットで見つけた再現レシピを参考に「ハッピーターンの粉」を調合。できあがった粉はハッピーターンとは似て非なる味でしたが、種から作った素ポップコーンにまぶしたら塩味の何倍も美味で、家族全員でむさぼるように食べました。種一袋分が瞬く間になくなり、現在胃もたれ中。,4340461,09月29日,groupa
2024-09-29 15:57:51,近所の喫茶店にお茶をしにいった。ケーキセットが目的だが、売り切れていた。毎週、ケーキセットを目的に通っているが、毎回売り切れ。今週もついてない。仕方がないのでコーヒーだけ飲み、帰りにシャトレーゼでシャインマスカットのケーキを買って帰った。シャトレーゼのケーキは思っていたよりもおいしくて驚いた。,4550563,09月29日,groupb
2024-09-29 16:21:23,本日は、朝から天候が悪く、肌寒い１日と感じられます。  昼からの接客の仕事が昨日同様に有り、そんなに忙しくないので、気持ち的に楽に感じております。  昨日から市内で、お祭りも有り賑やかな感じが伝わってきております。  気持ち的には、まあまあの１日と思います。,4011894,09月29日,groupc
2024-09-29 16:23:34,今日の午前中は部屋の掃除をしました。夫は野球観戦へ行き、長女は塾です。私は次女と母と一緒に、お昼ご飯を食べに行きました。久しぶりに回転ずしへ行ったのですが、中トロがとても美味しかったです。その後は家でゆっくりとDVDを見て過ごしました。,148287,09月29日,groupc
2024-09-29 16:20:03,今日は、とにかく眠くて眠くてたまらないです。昨日、団地の敷地内の木の剪定をして、凄く疲れていたのですが、認知症で睡眠障害のある母が、一晩中起きていて、少し不安定だったので、私も殆ど眠れませんでした。世間は日曜日ですが、介護をしている私にとって、日曜日も平日と同じで、休みはありません。でも、今日はあまりにも疲れているので、晩御飯は、少しさぼってスーパーの特売で買ったお寿司を食べる事にしました。今日は楽して、明日からまた頑張らないと。  ,5208842,09月29日,groupa
2024-09-29 16:31:01,今日はコロナ前から会っていなかった学生時代の友人5人でランチをしました。とても久しぶりだったので、近況報告から学生時代の懐かしい話までして話が尽きませんでした。皆それぞれに子供もいるので3時間のので解散しましたが、次回また会う約束もしたので次回が楽しみです。数年ぶりに集まったのに、変わらずすぐに盛り上がることができるのは学生時代の友人だからだな実感し、大切にしていきたい関係だと改めて確認でき、充実した一日となりました。帰りには子供たちへのお土産のお菓子も買って喜んでくれたので、また明日から頑張れそうです。,3836202,09月29日,groupa
2024-09-29 16:50:25,今日は、11時くらいまでゆっくり寝ることができました。13時くらいに恋人と一緒にやよい軒に行きお昼ご飯を食べました。自分は生姜焼き定食、恋人はサバの味噌煮定食を食べました。お店も空いており、味も美味しかったので満足しています。,mo3177chi,09月29日,groupb
2024-09-29 16:47:49,能動的活動ゼロの完全休養日だった。ただ、母が一番電車で東京方面へ同級会に行くというので早起きして駅まで送ってきれいな朝日を見る。ローディーが２名いて気持ちが動くも帰って二度寝。午後もゴルフを見ながら昼寝。最近は年のせいか二度寝も昼寝もできなくなっていたので、完全充電の実感。逆に夜眠れるか不安が頭をもたげる。,5054908,09月29日,groupc
2024-09-29 16:52:26,朝早く起き、前から気になっていた玄関の門のペンキを塗り替え、昨日予約していた蕎麦店に家族でランチを食べに行きました。天気は曇りで雨が降りそうだったので、食事の後は急ぎ足で家に帰り洗濯物を取り込みました。,1359285,09月29日,groupa
2024-09-29 16:51:49,今日の天気も、昨日に引き続いて曇りだった。日中は降らなかったが、この後は雨になる模様。今日も外出はせず、一日の半分はクラウドワークスの作業、残り半分は読書になった。今夜は早く寝て、明日に備えるつもり。外はカラスがうるさく鳴いている。もう、9月も終わってしまうが、10月はどんな月になるのだろうか。,5596175,09月29日,groupa
2024-09-29 17:12:22,今日は朝からお腹の調子が悪くてまともに食事が摂れなかった。また体重が減ってしまいそうで不安。日曜日だし楽しいことするはずだったけど、今日はなんだか仕事をしたい気分でコツコツやれることをやってしまった。,2658832,09月29日,groupb
2024-09-29 17:12:44,昨夜寝るのが遅かったのですっきり目覚められなかった。子どもの体操教室が終わってから少し離れた街の図書館へ。館内をプラレールが駆け巡るイベントが開催されていて大盛況。うるさくて読書に集中できないかと思ったが、いつもよりも集中して新聞が読めた。その後、2つの街の図書館をはしご。その合間に薬剤師のイベントでモバイルファーマシーの車内を見学。とても勉強になった。,2503650,09月29日,groupa
2024-09-29 17:14:18,今日は昼御飯にサバとトマトソースのパスタを家族に作って食べた。我が家の定番料理の一つだが、サバ缶とトマト缶、玉ねぎ、ニンニクだけのシンプルな料理だ。サバの臭みを消すために日本酒、ローレル、ブイヨンを使用している。なかなか濃厚な味になり子供達も好きなメニューである。昼食後に妻が家の前でカナヘビを見つけ私が捕まえた。去年の今頃から飼っていたカナヘビは夏前に逃げられたので今日捕まえたのは二代目としてまた飼育しようかと考えている。大きくないのでまだ子供だと思う。前回捕まえたカナヘビの子供かもしれない。子供達も嬉しそうだった。,5109125,09月29日,groupa
2024-09-29 17:34:13,昨日は夜中眠気がなかなか来ず、寝ついてからも中途覚醒が頻回だったから朝は眠いし体調もよくありません。胃の調子もここのところよくなくて今日はほとんど食事もできませんでした。季節の変わり目によく経験する体調不良です。  午後からは、やってみたいと思っていた地域のボランティアの説明会があり参加しました。体調が悪かったので頭がボーッとしてしまい、話があんまり頭に入ってきませんでした。日本で生活する外国人の日本語習得の手助けをするボランティアですが、私にできるかどうか…。明日、資料を読み直そうと思います。,5616595,09月29日,groupa
2024-09-29 17:34:51,朝5:30に起床。朝のお線香をあげてテレビを見ながら朝食。今朝の『健康カプセル元気の時間』のテーマは食中毒。面白かった。その後恒例のサイクリング。いつも寄ってくるスズメの数が少なかった。帰宅後ホームセンターにお地蔵様修復用のモルタルを購入。帰りにスーパーで牛乳と昼食を買った。お昼のチャーハンと餃子は量多し。午後はオンライン英会話とWebライティング。無事納品完了。お風呂に入って夕食。メニューは揚げ出しナスと漬物がメイン。少しビールを飲む。パンチとチンタの祭壇にも少し。夜のテレビは興味深いものがなく録画していたものを観る。なんとなく疲れたの早々に就寝。今日母は姪のピアノ発表会に行ったらしい。一日中曇りだった。,3551128,09月29日,groupc
